id;date;count
6021;06.04.35;3014,5
6022;07.04.35;3015
6023;08.04.35;3015,5
6024;09.04.35;3016
6025;10.04.35;3016,5
6026;11.04.35;3017
6027;12.04.35;3017,5
6028;13.04.35;3018
6029;14.04.35;3018,5
6030;15.04.35;3019
6031;16.04.35;3019,5
6032;17.04.35;3020
6033;18.04.35;3020,5
6034;19.04.35;3021
6035;20.04.35;3021,5
6036;21.04.35;3022
6037;22.04.35;3022,5
6038;23.04.35;3023
6039;24.04.35;3023,5
6040;25.04.35;3024
6041;26.04.35;3024,5
6042;27.04.35;3025
6043;28.04.35;3025,5
6044;29.04.35;3026
6045;30.04.35;3026,5
6046;01.05.35;3027
6047;02.05.35;3027,5
6048;03.05.35;3028
6049;04.05.35;3028,5
6050;05.05.35;3029
6051;06.05.35;3029,5
6052;07.05.35;3030
6053;08.05.35;3030,5
6054;09.05.35;3031
6055;10.05.35;3031,5
6056;11.05.35;3032
6057;12.05.35;3032,5
6058;13.05.35;3033
6059;14.05.35;3033,5
6060;15.05.35;3034
6061;16.05.35;3034,5
6062;17.05.35;3035
6063;18.05.35;3035,5
6064;19.05.35;3036
6065;20.05.35;3036,5
6066;21.05.35;3037
6067;22.05.35;3037,5
6068;23.05.35;3038
6069;24.05.35;3038,5
6070;25.05.35;3039
6071;26.05.35;3039,5
6072;27.05.35;3040
6073;28.05.35;3040,5
6074;29.05.35;3041
6075;30.05.35;3041,5
6076;31.05.35;3042
6077;01.06.35;3042,5
6078;02.06.35;3043
6079;03.06.35;3043,5
6080;04.06.35;3044
6081;05.06.35;3044,5
6082;06.06.35;3045
6083;07.06.35;3045,5
6084;08.06.35;3046
6085;09.06.35;3046,5
6086;10.06.35;3047
6087;11.06.35;3047,5
6088;12.06.35;3048
6089;13.06.35;3048,5
6090;14.06.35;3049
6091;15.06.35;3049,5
6092;16.06.35;3050
6093;17.06.35;3050,5
6094;18.06.35;3051
6095;19.06.35;3051,5
6096;20.06.35;3052
6097;21.06.35;3052,5
6098;22.06.35;3053
6099;23.06.35;3053,5
6100;24.06.35;3054
6101;25.06.35;3054,5
6102;26.06.35;3055
6103;27.06.35;3055,5
6104;28.06.35;3056
6105;29.06.35;3056,5
6106;30.06.35;3057
6107;01.07.35;3057,5
6108;02.07.35;3058
6109;03.07.35;3058,5
6110;04.07.35;3059
6111;05.07.35;3059,5
6112;06.07.35;3060
6113;07.07.35;3060,5
6114;08.07.35;3061
6115;09.07.35;3061,5
6116;10.07.35;3062
6117;11.07.35;3062,5
6118;12.07.35;3063
6119;13.07.35;3063,5
6120;14.07.35;3064
6121;15.07.35;3064,5
6122;16.07.35;3065
6123;17.07.35;3065,5
6124;18.07.35;3066
6125;19.07.35;3066,5
6126;20.07.35;3067
6127;21.07.35;3067,5
6128;22.07.35;3068
6129;23.07.35;3068,5
6130;24.07.35;3069
6131;25.07.35;3069,5
6132;26.07.35;3070
6133;27.07.35;3070,5
6134;28.07.35;3071
6135;29.07.35;3071,5
6136;30.07.35;3072
6137;31.07.35;3072,5
6138;01.08.35;3073
6139;02.08.35;3073,5
6140;03.08.35;3074
6141;04.08.35;3074,5
6142;05.08.35;3075
6143;06.08.35;3075,5
6144;07.08.35;3076
6145;08.08.35;3076,5
6146;09.08.35;3077
6147;10.08.35;3077,5
6148;11.08.35;3078
6149;12.08.35;3078,5
6150;13.08.35;3079
6151;14.08.35;3079,5
6152;15.08.35;3080
6153;16.08.35;3080,5
6154;17.08.35;3081
6155;18.08.35;3081,5
6156;19.08.35;3082
6157;20.08.35;3082,5
6158;21.08.35;3083
6159;22.08.35;3083,5
6160;23.08.35;3084
6161;24.08.35;3084,5
6162;25.08.35;3085
6163;26.08.35;3085,5
6164;27.08.35;3086
6165;28.08.35;3086,5
6166;29.08.35;3087
6167;30.08.35;3087,5
6168;31.08.35;3088
6169;01.09.35;3088,5
6170;02.09.35;3089
6171;03.09.35;3089,5
6172;04.09.35;3090
6173;05.09.35;3090,5
6174;06.09.35;3091
6175;07.09.35;3091,5
6176;08.09.35;3092
6177;09.09.35;3092,5
6178;10.09.35;3093
6179;11.09.35;3093,5
6180;12.09.35;3094
6181;13.09.35;3094,5
6182;14.09.35;3095
6183;15.09.35;3095,5
6184;16.09.35;3096
6185;17.09.35;3096,5
6186;18.09.35;3097
6187;19.09.35;3097,5
6188;20.09.35;3098
6189;21.09.35;3098,5
6190;22.09.35;3099
6191;23.09.35;3099,5
6192;24.09.35;3100
6193;25.09.35;3100,5
6194;26.09.35;3101
6195;27.09.35;3101,5
6196;28.09.35;3102
6197;29.09.35;3102,5
6198;30.09.35;3103
6199;01.10.35;3103,5
6200;02.10.35;3104
6201;03.10.35;3104,5
6202;04.10.35;3105
6203;05.10.35;3105,5
6204;06.10.35;3106
6205;07.10.35;3106,5
6206;08.10.35;3107
6207;09.10.35;3107,5
6208;10.10.35;3108
6209;11.10.35;3108,5
6210;12.10.35;3109
6211;13.10.35;3109,5
6212;14.10.35;3110
6213;15.10.35;3110,5
6214;16.10.35;3111
6215;17.10.35;3111,5
6216;18.10.35;3112
6217;19.10.35;3112,5
6218;20.10.35;3113
6219;21.10.35;3113,5
6220;22.10.35;3114
6221;23.10.35;3114,5
6222;24.10.35;3115
6223;25.10.35;3115,5
6224;26.10.35;3116
6225;27.10.35;3116,5
6226;28.10.35;3117
6227;29.10.35;3117,5
6228;30.10.35;3118
6229;31.10.35;3118,5
6230;01.11.35;3119
6231;02.11.35;3119,5
6232;03.11.35;3120
6233;04.11.35;3120,5
6234;05.11.35;3121
6235;06.11.35;3121,5
6236;07.11.35;3122
6237;08.11.35;3122,5
6238;09.11.35;3123
6239;10.11.35;3123,5
6240;11.11.35;3124
6241;12.11.35;3124,5
6242;13.11.35;3125
6243;14.11.35;3125,5
6244;15.11.35;3126
6245;16.11.35;3126,5
6246;17.11.35;3127
6247;18.11.35;3127,5
6248;19.11.35;3128
6249;20.11.35;3128,5
6250;21.11.35;3129
6251;22.11.35;3129,5
6252;23.11.35;3130
6253;24.11.35;3130,5
6254;25.11.35;3131
6255;26.11.35;3131,5
6256;27.11.35;3132
6257;28.11.35;3132,5
6258;29.11.35;3133
6259;30.11.35;3133,5
6260;01.12.35;3134
6261;02.12.35;3134,5
6262;03.12.35;3135
6263;04.12.35;3135,5
6264;05.12.35;3136
6265;06.12.35;3136,5
6266;07.12.35;3137
6267;08.12.35;3137,5
6268;09.12.35;3138
6269;10.12.35;3138,5
6270;11.12.35;3139
6271;12.12.35;3139,5
6272;13.12.35;3140
6273;14.12.35;3140,5
6274;15.12.35;3141
6275;16.12.35;3141,5
6276;17.12.35;3142
6277;18.12.35;3142,5
6278;19.12.35;3143
6279;20.12.35;3143,5
6280;21.12.35;3144
6281;22.12.35;3144,5
6282;23.12.35;3145
6283;24.12.35;3145,5
6284;25.12.35;3146
6285;26.12.35;3146,5
6286;27.12.35;3147
6287;28.12.35;3147,5
6288;29.12.35;3148
6289;30.12.35;3148,5
6290;31.12.35;3149
6291;01.01.36;3149,5
6292;02.01.36;3150
6293;03.01.36;3150,5
6294;04.01.36;3151
6295;05.01.36;3151,5
6296;06.01.36;3152
6297;07.01.36;3152,5
6298;08.01.36;3153
6299;09.01.36;3153,5
6300;10.01.36;3154
6301;11.01.36;3154,5
6302;12.01.36;3155
6303;13.01.36;3155,5
6304;14.01.36;3156
6305;15.01.36;3156,5
6306;16.01.36;3157
6307;17.01.36;3157,5
6308;18.01.36;3158
6309;19.01.36;3158,5
6310;20.01.36;3159
6311;21.01.36;3159,5
6312;22.01.36;3160
6313;23.01.36;3160,5
6314;24.01.36;3161
6315;25.01.36;3161,5
6316;26.01.36;3162
6317;27.01.36;3162,5
6318;28.01.36;3163
6319;29.01.36;3163,5
6320;30.01.36;3164
6321;31.01.36;3164,5
6322;01.02.36;3165
6323;02.02.36;3165,5
6324;03.02.36;3166
6325;04.02.36;3166,5
6326;05.02.36;3167
6327;06.02.36;3167,5
6328;07.02.36;3168
6329;08.02.36;3168,5
6330;09.02.36;3169
6331;10.02.36;3169,5
6332;11.02.36;3170
6333;12.02.36;3170,5
6334;13.02.36;3171
6335;14.02.36;3171,5
6336;15.02.36;3172
6337;16.02.36;3172,5
6338;17.02.36;3173
6339;18.02.36;3173,5
6340;19.02.36;3174
6341;20.02.36;3174,5
6342;21.02.36;3175
6343;22.02.36;3175,5
6344;23.02.36;3176
6345;24.02.36;3176,5
6346;25.02.36;3177
6347;26.02.36;3177,5
6348;27.02.36;3178
6349;28.02.36;3178,5
6350;29.02.36;3179
6351;01.03.36;3179,5
6352;02.03.36;3180
6353;03.03.36;3180,5
6354;04.03.36;3181
6355;05.03.36;3181,5
6356;06.03.36;3182
6357;07.03.36;3182,5
6358;08.03.36;3183
6359;09.03.36;3183,5
6360;10.03.36;3184
6361;11.03.36;3184,5
6362;12.03.36;3185
6363;13.03.36;3185,5
6364;14.03.36;3186
6365;15.03.36;3186,5
6366;16.03.36;3187
6367;17.03.36;3187,5
6368;18.03.36;3188
6369;19.03.36;3188,5
6370;20.03.36;3189
6371;21.03.36;3189,5
6372;22.03.36;3190
6373;23.03.36;3190,5
6374;24.03.36;3191
6375;25.03.36;3191,5
6376;26.03.36;3192
6377;27.03.36;3192,5
6378;28.03.36;3193
6379;29.03.36;3193,5
6380;30.03.36;3194
6381;31.03.36;3194,5
6382;01.04.36;3195
6383;02.04.36;3195,5
6384;03.04.36;3196
6385;04.04.36;3196,5
6386;05.04.36;3197
6387;06.04.36;3197,5
6388;07.04.36;3198
6389;08.04.36;3198,5
6390;09.04.36;3199
6391;10.04.36;3199,5
6392;11.04.36;3200
6393;12.04.36;3200,5
6394;13.04.36;3201
6395;14.04.36;3201,5
6396;15.04.36;3202
6397;16.04.36;3202,5
6398;17.04.36;3203
6399;18.04.36;3203,5
6400;19.04.36;3204
6401;20.04.36;3204,5
6402;21.04.36;3205
6403;22.04.36;3205,5
6404;23.04.36;3206
6405;24.04.36;3206,5
6406;25.04.36;3207
6407;26.04.36;3207,5
6408;27.04.36;3208
6409;28.04.36;3208,5
6410;29.04.36;3209
6411;30.04.36;3209,5
6412;01.05.36;3210
6413;02.05.36;3210,5
6414;03.05.36;3211
6415;04.05.36;3211,5
6416;05.05.36;3212
6417;06.05.36;3212,5
6418;07.05.36;3213
6419;08.05.36;3213,5
6420;09.05.36;3214
6421;10.05.36;3214,5
6422;11.05.36;3215
6423;12.05.36;3215,5
6424;13.05.36;3216
6425;14.05.36;3216,5
6426;15.05.36;3217
6427;16.05.36;3217,5
6428;17.05.36;3218
6429;18.05.36;3218,5
6430;19.05.36;3219
6431;20.05.36;3219,5
6432;21.05.36;3220
6433;22.05.36;3220,5
6434;23.05.36;3221
6435;24.05.36;3221,5
6436;25.05.36;3222
6437;26.05.36;3222,5
6438;27.05.36;3223
6439;28.05.36;3223,5
6440;29.05.36;3224
6441;30.05.36;3224,5
6442;31.05.36;3225
6443;01.06.36;3225,5
6444;02.06.36;3226
6445;03.06.36;3226,5
6446;04.06.36;3227
6447;05.06.36;3227,5
6448;06.06.36;3228
6449;07.06.36;3228,5
6450;08.06.36;3229
6451;09.06.36;3229,5
6452;10.06.36;3230
6453;11.06.36;3230,5
6454;12.06.36;3231
6455;13.06.36;3231,5
6456;14.06.36;3232
6457;15.06.36;3232,5
6458;16.06.36;3233
6459;17.06.36;3233,5
6460;18.06.36;3234
6461;19.06.36;3234,5
6462;20.06.36;3235
6463;21.06.36;3235,5
6464;22.06.36;3236
6465;23.06.36;3236,5
6466;24.06.36;3237
6467;25.06.36;3237,5
6468;26.06.36;3238
6469;27.06.36;3238,5
6470;28.06.36;3239
6471;29.06.36;3239,5
6472;30.06.36;3240
6473;01.07.36;3240,5
6474;02.07.36;3241
6475;03.07.36;3241,5
6476;04.07.36;3242
6477;05.07.36;3242,5
6478;06.07.36;3243
6479;07.07.36;3243,5
6480;08.07.36;3244
6481;09.07.36;3244,5
6482;10.07.36;3245
6483;11.07.36;3245,5
6484;12.07.36;3246
6485;13.07.36;3246,5
6486;14.07.36;3247
6487;15.07.36;3247,5
6488;16.07.36;3248
6489;17.07.36;3248,5
6490;18.07.36;3249
6491;19.07.36;3249,5
6492;20.07.36;3250
6493;21.07.36;3250,5
6494;22.07.36;3251
6495;23.07.36;3251,5
6496;24.07.36;3252
6497;25.07.36;3252,5
6498;26.07.36;3253
6499;27.07.36;3253,5
6500;28.07.36;3254
6501;29.07.36;3254,5
6502;30.07.36;3255
6503;31.07.36;3255,5
6504;01.08.36;3256
6505;02.08.36;3256,5
6506;03.08.36;3257
6507;04.08.36;3257,5
6508;05.08.36;3258
6509;06.08.36;3258,5
6510;07.08.36;3259
6511;08.08.36;3259,5
6512;09.08.36;3260
6513;10.08.36;3260,5
6514;11.08.36;3261
6515;12.08.36;3261,5
6516;13.08.36;3262
6517;14.08.36;3262,5
6518;15.08.36;3263
6519;16.08.36;3263,5
6520;17.08.36;3264
6521;18.08.36;3264,5
6522;19.08.36;3265
6523;20.08.36;3265,5
6524;21.08.36;3266
6525;22.08.36;3266,5
6526;23.08.36;3267
6527;24.08.36;3267,5
6528;25.08.36;3268
6529;26.08.36;3268,5
6530;27.08.36;3269
6531;28.08.36;3269,5
6532;29.08.36;3270
6533;30.08.36;3270,5
6534;31.08.36;3271
6535;01.09.36;3271,5
6536;02.09.36;3272
6537;03.09.36;3272,5
6538;04.09.36;3273
6539;05.09.36;3273,5
6540;06.09.36;3274
6541;07.09.36;3274,5
6542;08.09.36;3275
6543;09.09.36;3275,5
6544;10.09.36;3276
6545;11.09.36;3276,5
6546;12.09.36;3277
6547;13.09.36;3277,5
6548;14.09.36;3278
6549;15.09.36;3278,5
6550;16.09.36;3279
6551;17.09.36;3279,5
6552;18.09.36;3280
6553;19.09.36;3280,5
6554;20.09.36;3281
6555;21.09.36;3281,5
6556;22.09.36;3282
6557;23.09.36;3282,5
6558;24.09.36;3283
6559;25.09.36;3283,5
6560;26.09.36;3284
6561;27.09.36;3284,5
6562;28.09.36;3285
6563;29.09.36;3285,5
6564;30.09.36;3286
6565;01.10.36;3286,5
6566;02.10.36;3287
6567;03.10.36;3287,5
6568;04.10.36;3288
6569;05.10.36;3288,5
6570;06.10.36;3289
6571;07.10.36;3289,5
6572;08.10.36;3290
6573;09.10.36;3290,5
6574;10.10.36;3291
6575;11.10.36;3291,5
6576;12.10.36;3292
6577;13.10.36;3292,5
6578;14.10.36;3293
6579;15.10.36;3293,5
6580;16.10.36;3294
6581;17.10.36;3294,5
6582;18.10.36;3295
6583;19.10.36;3295,5
6584;20.10.36;3296
6585;21.10.36;3296,5
6586;22.10.36;3297
6587;23.10.36;3297,5
6588;24.10.36;3298
6589;25.10.36;3298,5
6590;26.10.36;3299
6591;27.10.36;3299,5
6592;28.10.36;3300
6593;29.10.36;3300,5
6594;30.10.36;3301
6595;31.10.36;3301,5
6596;01.11.36;3302
6597;02.11.36;3302,5
6598;03.11.36;3303
6599;04.11.36;3303,5
6600;05.11.36;3304
6601;06.11.36;3304,5
6602;07.11.36;3305
6603;08.11.36;3305,5
6604;09.11.36;3306
6605;10.11.36;3306,5
6606;11.11.36;3307
6607;12.11.36;3307,5
6608;13.11.36;3308
6609;14.11.36;3308,5
6610;15.11.36;3309
6611;16.11.36;3309,5
6612;17.11.36;3310
6613;18.11.36;3310,5
6614;19.11.36;3311
6615;20.11.36;3311,5
6616;21.11.36;3312
6617;22.11.36;3312,5
6618;23.11.36;3313
6619;24.11.36;3313,5
6620;25.11.36;3314
6621;26.11.36;3314,5
6622;27.11.36;3315
6623;28.11.36;3315,5
6624;29.11.36;3316
6625;30.11.36;3316,5
6626;01.12.36;3317
6627;02.12.36;3317,5
6628;03.12.36;3318
6629;04.12.36;3318,5
6630;05.12.36;3319
6631;06.12.36;3319,5
6632;07.12.36;3320
6633;08.12.36;3320,5
6634;09.12.36;3321
6635;10.12.36;3321,5
6636;11.12.36;3322
6637;12.12.36;3322,5
6638;13.12.36;3323
6639;14.12.36;3323,5
6640;15.12.36;3324
6641;16.12.36;3324,5
6642;17.12.36;3325
6643;18.12.36;3325,5
6644;19.12.36;3326
6645;20.12.36;3326,5
6646;21.12.36;3327
6647;22.12.36;3327,5
6648;23.12.36;3328
6649;24.12.36;3328,5
6650;25.12.36;3329
6651;26.12.36;3329,5
6652;27.12.36;3330
6653;28.12.36;3330,5
6654;29.12.36;3331
6655;30.12.36;3331,5
6656;31.12.36;3332
6657;01.01.37;3332,5
6658;02.01.37;3333
6659;03.01.37;3333,5
6660;04.01.37;3334
6661;05.01.37;3334,5
6662;06.01.37;3335
6663;07.01.37;3335,5
6664;08.01.37;3336
6665;09.01.37;3336,5
6666;10.01.37;3337
6667;11.01.37;3337,5
6668;12.01.37;3338
6669;13.01.37;3338,5
6670;14.01.37;3339
6671;15.01.37;3339,5
6672;16.01.37;3340
6673;17.01.37;3340,5
6674;18.01.37;3341
6675;19.01.37;3341,5
6676;20.01.37;3342
6677;21.01.37;3342,5
6678;22.01.37;3343
6679;23.01.37;3343,5
6680;24.01.37;3344
6681;25.01.37;3344,5
6682;26.01.37;3345
6683;27.01.37;3345,5
6684;28.01.37;3346
6685;29.01.37;3346,5
6686;30.01.37;3347
6687;31.01.37;3347,5
6688;01.02.37;3348
6689;02.02.37;3348,5
6690;03.02.37;3349
6691;04.02.37;3349,5
6692;05.02.37;3350
6693;06.02.37;3350,5
6694;07.02.37;3351
6695;08.02.37;3351,5
6696;09.02.37;3352
6697;10.02.37;3352,5
6698;11.02.37;3353
6699;12.02.37;3353,5
6700;13.02.37;3354
6701;14.02.37;3354,5
6702;15.02.37;3355
6703;16.02.37;3355,5
6704;17.02.37;3356
6705;18.02.37;3356,5
6706;19.02.37;3357
6707;20.02.37;3357,5
6708;21.02.37;3358
6709;22.02.37;3358,5
6710;23.02.37;3359
6711;24.02.37;3359,5
6712;25.02.37;3360
6713;26.02.37;3360,5
6714;27.02.37;3361
6715;28.02.37;3361,5
6716;01.03.37;3362
6717;02.03.37;3362,5
6718;03.03.37;3363
6719;04.03.37;3363,5
6720;05.03.37;3364
6721;06.03.37;3364,5
6722;07.03.37;3365
6723;08.03.37;3365,5
6724;09.03.37;3366
6725;10.03.37;3366,5
6726;11.03.37;3367
6727;12.03.37;3367,5
6728;13.03.37;3368
6729;14.03.37;3368,5
6730;15.03.37;3369
6731;16.03.37;3369,5
6732;17.03.37;3370
6733;18.03.37;3370,5
6734;19.03.37;3371
6735;20.03.37;3371,5
6736;21.03.37;3372
6737;22.03.37;3372,5
6738;23.03.37;3373
6739;24.03.37;3373,5
6740;25.03.37;3374
6741;26.03.37;3374,5
6742;27.03.37;3375
6743;28.03.37;3375,5
6744;29.03.37;3376
6745;30.03.37;3376,5
6746;31.03.37;3377
6747;01.04.37;3377,5
6748;02.04.37;3378
6749;03.04.37;3378,5
6750;04.04.37;3379
6751;05.04.37;3379,5
6752;06.04.37;3380
6753;07.04.37;3380,5
6754;08.04.37;3381
6755;09.04.37;3381,5
6756;10.04.37;3382
6757;11.04.37;3382,5
6758;12.04.37;3383
6759;13.04.37;3383,5
6760;14.04.37;3384
6761;15.04.37;3384,5
6762;16.04.37;3385
6763;17.04.37;3385,5
6764;18.04.37;3386
6765;19.04.37;3386,5
6766;20.04.37;3387
6767;21.04.37;3387,5
6768;22.04.37;3388
6769;23.04.37;3388,5
6770;24.04.37;3389
6771;25.04.37;3389,5
6772;26.04.37;3390
6773;27.04.37;3390,5
6774;28.04.37;3391
6775;29.04.37;3391,5
6776;30.04.37;3392
6777;01.05.37;3392,5
6778;02.05.37;3393
6779;03.05.37;3393,5
6780;04.05.37;3394
6781;05.05.37;3394,5
6782;06.05.37;3395
6783;07.05.37;3395,5
6784;08.05.37;3396
6785;09.05.37;3396,5
6786;10.05.37;3397
6787;11.05.37;3397,5
6788;12.05.37;3398
6789;13.05.37;3398,5
6790;14.05.37;3399
6791;15.05.37;3399,5
6792;16.05.37;3400
6793;17.05.37;3400,5
6794;18.05.37;3401
6795;19.05.37;3401,5
6796;20.05.37;3402
6797;21.05.37;3402,5
6798;22.05.37;3403
6799;23.05.37;3403,5
6800;24.05.37;3404
6801;25.05.37;3404,5
6802;26.05.37;3405
6803;27.05.37;3405,5
6804;28.05.37;3406
6805;29.05.37;3406,5
6806;30.05.37;3407
6807;31.05.37;3407,5
6808;01.06.37;3408
6809;02.06.37;3408,5
6810;03.06.37;3409
6811;04.06.37;3409,5
6812;05.06.37;3410
6813;06.06.37;3410,5
6814;07.06.37;3411
6815;08.06.37;3411,5
6816;09.06.37;3412
6817;10.06.37;3412,5
6818;11.06.37;3413
6819;12.06.37;3413,5
6820;13.06.37;3414
6821;14.06.37;3414,5
6822;15.06.37;3415
6823;16.06.37;3415,5
6824;17.06.37;3416
6825;18.06.37;3416,5
6826;19.06.37;3417
6827;20.06.37;3417,5
6828;21.06.37;3418
6829;22.06.37;3418,5
6830;23.06.37;3419
6831;24.06.37;3419,5
6832;25.06.37;3420
6833;26.06.37;3420,5
6834;27.06.37;3421
6835;28.06.37;3421,5
6836;29.06.37;3422
6837;30.06.37;3422,5
6838;01.07.37;3423
6839;02.07.37;3423,5
6840;03.07.37;3424
6841;04.07.37;3424,5
6842;05.07.37;3425
6843;06.07.37;3425,5
6844;07.07.37;3426
6845;08.07.37;3426,5
6846;09.07.37;3427
6847;10.07.37;3427,5
6848;11.07.37;3428
6849;12.07.37;3428,5
6850;13.07.37;3429
6851;14.07.37;3429,5
6852;15.07.37;3430
6853;16.07.37;3430,5
6854;17.07.37;3431
6855;18.07.37;3431,5
6856;19.07.37;3432
6857;20.07.37;3432,5
6858;21.07.37;3433
6859;22.07.37;3433,5
6860;23.07.37;3434
6861;24.07.37;3434,5
6862;25.07.37;3435
6863;26.07.37;3435,5
6864;27.07.37;3436
6865;28.07.37;3436,5
6866;29.07.37;3437
6867;30.07.37;3437,5
6868;31.07.37;3438
6869;01.08.37;3438,5
6870;02.08.37;3439
6871;03.08.37;3439,5
6872;04.08.37;3440
6873;05.08.37;3440,5
6874;06.08.37;3441
6875;07.08.37;3441,5
6876;08.08.37;3442
6877;09.08.37;3442,5
6878;10.08.37;3443
6879;11.08.37;3443,5
6880;12.08.37;3444
6881;13.08.37;3444,5
6882;14.08.37;3445
6883;15.08.37;3445,5
6884;16.08.37;3446
6885;17.08.37;3446,5
6886;18.08.37;3447
6887;19.08.37;3447,5
6888;20.08.37;3448
6889;21.08.37;3448,5
6890;22.08.37;3449
6891;23.08.37;3449,5
6892;24.08.37;3450
6893;25.08.37;3450,5
6894;26.08.37;3451
6895;27.08.37;3451,5
6896;28.08.37;3452
6897;29.08.37;3452,5
6898;30.08.37;3453
6899;31.08.37;3453,5
6900;01.09.37;3454
6901;02.09.37;3454,5
6902;03.09.37;3455
6903;04.09.37;3455,5
6904;05.09.37;3456
6905;06.09.37;3456,5
6906;07.09.37;3457
6907;08.09.37;3457,5
6908;09.09.37;3458
6909;10.09.37;3458,5
6910;11.09.37;3459
6911;12.09.37;3459,5
6912;13.09.37;3460
6913;14.09.37;3460,5
6914;15.09.37;3461
6915;16.09.37;3461,5
6916;17.09.37;3462
6917;18.09.37;3462,5
6918;19.09.37;3463
6919;20.09.37;3463,5
6920;21.09.37;3464
6921;22.09.37;3464,5
6922;23.09.37;3465
6923;24.09.37;3465,5
6924;25.09.37;3466
6925;26.09.37;3466,5
6926;27.09.37;3467
6927;28.09.37;3467,5
6928;29.09.37;3468
6929;30.09.37;3468,5
6930;01.10.37;3469
6931;02.10.37;3469,5
6932;03.10.37;3470
6933;04.10.37;3470,5
6934;05.10.37;3471
6935;06.10.37;3471,5
6936;07.10.37;3472
6937;08.10.37;3472,5
6938;09.10.37;3473
6939;10.10.37;3473,5
6940;11.10.37;3474
6941;12.10.37;3474,5
6942;13.10.37;3475
6943;14.10.37;3475,5
6944;15.10.37;3476
6945;16.10.37;3476,5
6946;17.10.37;3477
6947;18.10.37;3477,5
6948;19.10.37;3478
6949;20.10.37;3478,5
6950;21.10.37;3479
6951;22.10.37;3479,5
6952;23.10.37;3480
6953;24.10.37;3480,5
6954;25.10.37;3481
6955;26.10.37;3481,5
6956;27.10.37;3482
6957;28.10.37;3482,5
6958;29.10.37;3483
6959;30.10.37;3483,5
6960;31.10.37;3484
6961;01.11.37;3484,5
6962;02.11.37;3485
6963;03.11.37;3485,5
6964;04.11.37;3486
6965;05.11.37;3486,5
6966;06.11.37;3487
6967;07.11.37;3487,5
6968;08.11.37;3488
6969;09.11.37;3488,5
6970;10.11.37;3489
6971;11.11.37;3489,5
6972;12.11.37;3490
6973;13.11.37;3490,5
6974;14.11.37;3491
6975;15.11.37;3491,5
6976;16.11.37;3492
6977;17.11.37;3492,5
6978;18.11.37;3493
6979;19.11.37;3493,5
6980;20.11.37;3494
6981;21.11.37;3494,5
6982;22.11.37;3495
6983;23.11.37;3495,5
6984;24.11.37;3496
6985;25.11.37;3496,5
6986;26.11.37;3497
6987;27.11.37;3497,5
6988;28.11.37;3498
6989;29.11.37;3498,5
6990;30.11.37;3499
6991;01.12.37;3499,5
6992;02.12.37;3500
6993;03.12.37;3500,5
6994;04.12.37;3501
6995;05.12.37;3501,5
6996;06.12.37;3502
6997;07.12.37;3502,5
6998;08.12.37;3503
6999;09.12.37;3503,5
7000;10.12.37;3504
7001;11.12.37;3504,5
7002;12.12.37;3505
7003;13.12.37;3505,5
7004;14.12.37;3506
7005;15.12.37;3506,5
7006;16.12.37;3507
7007;17.12.37;3507,5
7008;18.12.37;3508
7009;19.12.37;3508,5
7010;20.12.37;3509
7011;21.12.37;3509,5
7012;22.12.37;3510
7013;23.12.37;3510,5
7014;24.12.37;3511
7015;25.12.37;3511,5
7016;26.12.37;3512
7017;27.12.37;3512,5
7018;28.12.37;3513
7019;29.12.37;3513,5
7020;30.12.37;3514
7021;31.12.37;3514,5
7022;01.01.38;3515
7023;02.01.38;3515,5
7024;03.01.38;3516
7025;04.01.38;3516,5
7026;05.01.38;3517
7027;06.01.38;3517,5
7028;07.01.38;3518
7029;08.01.38;3518,5
7030;09.01.38;3519
7031;10.01.38;3519,5
7032;11.01.38;3520
7033;12.01.38;3520,5
7034;13.01.38;3521
7035;14.01.38;3521,5
7036;15.01.38;3522
7037;16.01.38;3522,5
7038;17.01.38;3523
7039;18.01.38;3523,5
7040;19.01.38;3524
7041;20.01.38;3524,5
7042;21.01.38;3525
7043;22.01.38;3525,5
7044;23.01.38;3526
7045;24.01.38;3526,5
7046;25.01.38;3527
7047;26.01.38;3527,5
7048;27.01.38;3528
7049;28.01.38;3528,5
7050;29.01.38;3529
7051;30.01.38;3529,5
7052;31.01.38;3530
7053;01.02.38;3530,5
7054;02.02.38;3531
7055;03.02.38;3531,5
7056;04.02.38;3532
7057;05.02.38;3532,5
7058;06.02.38;3533
7059;07.02.38;3533,5
7060;08.02.38;3534
7061;09.02.38;3534,5
7062;10.02.38;3535
7063;11.02.38;3535,5
7064;12.02.38;3536
7065;13.02.38;3536,5
7066;14.02.38;3537
7067;15.02.38;3537,5
7068;16.02.38;3538
7069;17.02.38;3538,5
7070;18.02.38;3539
7071;19.02.38;3539,5
7072;20.02.38;3540
7073;21.02.38;3540,5
7074;22.02.38;3541
7075;23.02.38;3541,5
7076;24.02.38;3542
7077;25.02.38;3542,5
7078;26.02.38;3543
7079;27.02.38;3543,5
7080;28.02.38;3544
7081;01.03.38;3544,5
7082;02.03.38;3545
7083;03.03.38;3545,5
7084;04.03.38;3546
7085;05.03.38;3546,5
7086;06.03.38;3547
7087;07.03.38;3547,5
7088;08.03.38;3548
7089;09.03.38;3548,5
7090;10.03.38;3549
7091;11.03.38;3549,5
7092;12.03.38;3550
7093;13.03.38;3550,5
7094;14.03.38;3551
7095;15.03.38;3551,5
7096;16.03.38;3552
